City,State,Petrol_Rate,Diesel_Rate,Date
Banda,Uttar Pradesh,106.52,98.67,2021-10-28
Barabanki,Uttar Pradesh,105.41,97.65,2021-10-28
Bareilly,Uttar Pradesh,105.12,97.39,2021-10-28
Basti,Uttar Pradesh,105.92,98.12,2021-10-28
Bijnor,Uttar Pradesh,105.35,97.59,2021-10-28
Budaun,Uttar Pradesh,105.22,97.47,2021-10-28
Bulandshahr,Uttar Pradesh,105.72,97.91,2021-10-28
Chandauli,Uttar Pradesh,105.25,97.51,2021-10-28
Chitrakut,Uttar Pradesh,106.24,98.43,2021-10-28
Deoria,Uttar Pradesh,105.02,97.29,2021-10-28
Etah,Uttar Pradesh,105.32,97.55,2021-10-28
Etawah,Uttar Pradesh,105.59,97.8,2021-10-28
Faizabad,Uttar Pradesh,105.66,97.9,2021-10-28
Farrukkhabad,Uttar Pradesh,105.54,97.77,2021-10-28
Fatehpur,Uttar Pradesh,105.56,97.79,2021-10-28
Firozabad,Uttar Pradesh,105.06,97.31,2021-10-28
Gautam Budh Nagar,Uttar Pradesh,105.17,97.42,2021-10-28
Ghaziabad,Uttar Pradesh,105.16,97.42,2021-10-28
Ghazipur,Uttar Pradesh,105.89,98.11,2021-10-28
Gonda,Uttar Pradesh,105.19,97.47,2021-10-28
Gorakhpur,Uttar Pradesh,105.3,97.55,2021-10-28
Hamirpur,Uttar Pradesh,106.03,98.22,2021-10-28
Hapur,Uttar Pradesh,105.12,97.38,2021-10-28
Hardoi,Uttar Pradesh,105.84,98.05,2021-10-28
Hathras,Uttar Pradesh,105.45,97.66,2021-10-28
Jalaun,Uttar Pradesh,106.12,98.29,2021-10-28
Jaunpur,Uttar Pradesh,106.31,98.49,2021-10-28
Jhansi,Uttar Pradesh,105.2,97.45,2021-10-28
Kannuaj,Uttar Pradesh,105.77,97.98,2021-10-28
Kanpur Rural,Uttar Pradesh,105.25,97.5,2021-10-28
Kanpur Urban,Uttar Pradesh,105.12,97.38,2021-10-28
Kashi Ram Nagar,Uttar Pradesh,105.66,97.86,2021-10-28
Kaushambi,Uttar Pradesh,105.6,97.85,2021-10-28
Kushinagar,Uttar Pradesh,105.29,97.54,2021-10-28
Lakhimpur,Uttar Pradesh,105.64,97.87,2021-10-28
Lalitpur,Uttar Pradesh,105.91,98.1,2021-10-28
Lucknow,Uttar Pradesh,105.22,97.48,2021-10-28
Maharajganj,Uttar Pradesh,105.57,97.8,2021-10-28
Mahoba,Uttar Pradesh,106.29,98.44,2021-10-28
Mainpuri,Uttar Pradesh,105.34,97.56,2021-10-28
Mathura,Uttar Pradesh,104.7,96.97,2021-10-28
Maunathbhanjan,Uttar Pradesh,105.74,97.95,2021-10-28
Meerut,Uttar Pradesh,105.2,97.45,2021-10-28
Mirzapur,Uttar Pradesh,105.62,97.86,2021-10-28
Moradabad,Uttar Pradesh,105.83,98.04,2021-10-28
Muzaffarnagar,Uttar Pradesh,105.4,97.63,2021-10-28
Pilibhit,Uttar Pradesh,105.79,98.0,2021-10-28
Pratapgarh,Uttar Pradesh,106.11,98.32,2021-10-28
Rae Bareli,Uttar Pradesh,105.85,98.06,2021-10-28
Rampur,Uttar Pradesh,105.68,97.9,2021-10-28
Saharanpur,Uttar Pradesh,105.9,98.09,2021-10-28
Sambhal,Uttar Pradesh,105.32,97.57,2021-10-28
Sant Kabir Nagar,Uttar Pradesh,105.66,97.88,2021-10-28
Sant Ravi Nagar,Uttar Pradesh,105.69,97.92,2021-10-28
Shahjahanpur,Uttar Pradesh,105.47,97.71,2021-10-28
Shamli,Uttar Pradesh,105.65,97.86,2021-10-28
Shravasti,Uttar Pradesh,105.73,97.96,2021-10-28
Sidharthnagar,Uttar Pradesh,106.12,98.31,2021-10-28
Sitapur,Uttar Pradesh,106.39,98.56,2021-10-28
Sonbhadra,Uttar Pradesh,106.55,98.72,2021-10-28
Sultanpur,Uttar Pradesh,106.6,98.76,2021-10-28
Unnao,Uttar Pradesh,105.19,97.45,2021-10-28
Varanasi,Uttar Pradesh,106.09,98.29,2021-10-28
Agra,Uttar Pradesh,105.7,97.94,2021-10-29
Aligarh,Uttar Pradesh,105.67,97.9,2021-10-29
Allahabad,Uttar Pradesh,106.38,98.6,2021-10-29
Ambedkarnagar,Uttar Pradesh,107.31,99.45,2021-10-29
Amethi/csm Nagar,Uttar Pradesh,106.57,98.77,2021-10-29
Amroha,Uttar Pradesh,106.17,98.38,2021-10-29
Auraiya,Uttar Pradesh,106.15,98.37,2021-10-29
Azamgarh,Uttar Pradesh,106.33,98.53,2021-10-29
Baghpat,Uttar Pradesh,105.59,97.85,2021-10-29
Bahraich,Uttar Pradesh,106.15,98.39,2021-10-29
Ballia,Uttar Pradesh,105.97,98.2,2021-10-29
Balrampur,Uttar Pradesh,106.11,98.36,2021-10-29
Banda,Uttar Pradesh,106.79,98.95,2021-10-29
Barabanki,Uttar Pradesh,105.65,97.92,2021-10-29
Bareilly,Uttar Pradesh,105.33,97.61,2021-10-29
Basti,Uttar Pradesh,106.06,98.29,2021-10-29
Bijnor,Uttar Pradesh,105.68,97.94,2021-10-29
Budaun,Uttar Pradesh,105.94,98.18,2021-10-29
Bulandshahr,Uttar Pradesh,106.58,98.73,2021-10-29
Chandauli,Uttar Pradesh,105.52,97.8,2021-10-29
Chitrakut,Uttar Pradesh,106.42,98.64,2021-10-29
Deoria,Uttar Pradesh,105.31,97.6,2021-10-29
Etah,Uttar Pradesh,105.63,97.87,2021-10-29
Etawah,Uttar Pradesh,106.2,98.39,2021-10-29
Faizabad,Uttar Pradesh,106.27,98.49,2021-10-29
Farrukkhabad,Uttar Pradesh,106.12,98.35,2021-10-29
Fatehpur,Uttar Pradesh,106.1,98.32,2021-10-29
Firozabad,Uttar Pradesh,105.4,97.66,2021-10-29
Gautam Budh Nagar,Uttar Pradesh,105.63,97.88,2021-10-29
Ghaziabad,Uttar Pradesh,105.56,97.82,2021-10-29
Ghazipur,Uttar Pradesh,107.41,99.54,2021-10-29
Gonda,Uttar Pradesh,105.44,97.74,2021-10-29
Gorakhpur,Uttar Pradesh,105.75,98.0,2021-10-29
Hamirpur,Uttar Pradesh,106.13,98.35,2021-10-29
Hapur,Uttar Pradesh,105.6,97.86,2021-10-29
Hardoi,Uttar Pradesh,105.99,98.23,2021-10-29
Hathras,Uttar Pradesh,105.72,97.94,2021-10-29
Jalaun,Uttar Pradesh,106.04,98.26,2021-10-29
Jaunpur,Uttar Pradesh,106.21,98.44,2021-10-29
Jhansi,Uttar Pradesh,105.3,97.57,2021-10-29
Kannuaj,Uttar Pradesh,106.14,98.36,2021-10-29
Kanpur Rural,Uttar Pradesh,105.77,98.02,2021-10-29
Kanpur Urban,Uttar Pradesh,105.74,97.99,2021-10-29
Kashi Ram Nagar,Uttar Pradesh,106.05,98.25,2021-10-29
Kaushambi,Uttar Pradesh,105.95,98.21,2021-10-29
Kushinagar,Uttar Pradesh,105.85,98.1,2021-10-29
Lakhimpur,Uttar Pradesh,106.59,98.78,2021-10-29
Lalitpur,Uttar Pradesh,106.05,98.26,2021-10-29
Lucknow,Uttar Pradesh,105.56,97.83,2021-10-29
Maharajganj,Uttar Pradesh,106.24,98.45,2021-10-29
Mahoba,Uttar Pradesh,106.49,98.67,2021-10-29
Mainpuri,Uttar Pradesh,105.89,98.11,2021-10-29
Mathura,Uttar Pradesh,105.04,97.32,2021-10-29
Maunathbhanjan,Uttar Pradesh,106.44,98.64,2021-10-29
Meerut,Uttar Pradesh,105.61,97.87,2021-10-29
Mirzapur,Uttar Pradesh,106.46,98.67,2021-10-29
Moradabad,Uttar Pradesh,106.29,98.5,2021-10-29
Muzaffarnagar,Uttar Pradesh,105.53,97.8,2021-10-29
Pilibhit,Uttar Pradesh,106.26,98.47,2021-10-29
Pratapgarh,Uttar Pradesh,106.36,98.59,2021-10-29
Rae Bareli,Uttar Pradesh,106.27,98.48,2021-10-29
Rampur,Uttar Pradesh,105.91,98.14,2021-10-29
Saharanpur,Uttar Pradesh,105.96,98.19,2021-10-29
Sambhal,Uttar Pradesh,106.13,98.35,2021-10-29
Sant Kabir Nagar,Uttar Pradesh,106.14,98.36,2021-10-29
Sant Ravi Nagar,Uttar Pradesh,106.16,98.39,2021-10-29
Shahjahanpur,Uttar Pradesh,105.95,98.19,2021-10-29
Shamli,Uttar Pradesh,105.73,97.98,2021-10-29
Shravasti,Uttar Pradesh,105.92,98.18,2021-10-29
Sidharthnagar,Uttar Pradesh,106.8,98.97,2021-10-29
Sitapur,Uttar Pradesh,106.81,98.99,2021-10-29
Sonbhadra,Uttar Pradesh,106.19,98.42,2021-10-29
Sultanpur,Uttar Pradesh,106.88,99.05,2021-10-29
Unnao,Uttar Pradesh,105.78,98.03,2021-10-29
Varanasi,Uttar Pradesh,105.63,97.91,2021-10-29
Agra,Uttar Pradesh,105.7,97.94,2021-10-30
Aligarh,Uttar Pradesh,105.67,97.9,2021-10-30
Allahabad,Uttar Pradesh,106.38,98.6,2021-10-30
Ambedkarnagar,Uttar Pradesh,107.31,99.45,2021-10-30
Amethi/csm Nagar,Uttar Pradesh,106.57,98.77,2021-10-30
Amroha,Uttar Pradesh,106.17,98.38,2021-10-30
Auraiya,Uttar Pradesh,106.15,98.37,2021-10-30
Azamgarh,Uttar Pradesh,106.33,98.53,2021-10-30
Baghpat,Uttar Pradesh,105.59,97.85,2021-10-30
Bahraich,Uttar Pradesh,106.15,98.39,2021-10-30
Ballia,Uttar Pradesh,105.97,98.2,2021-10-30
Balrampur,Uttar Pradesh,106.11,98.36,2021-10-30
Banda,Uttar Pradesh,106.79,98.95,2021-10-30
Barabanki,Uttar Pradesh,105.65,97.92,2021-10-30
Bareilly,Uttar Pradesh,105.33,97.61,2021-10-30
Basti,Uttar Pradesh,106.06,98.29,2021-10-30
Bijnor,Uttar Pradesh,105.68,97.94,2021-10-30
Budaun,Uttar Pradesh,105.94,98.18,2021-10-30
Bulandshahr,Uttar Pradesh,106.58,98.73,2021-10-30
Chandauli,Uttar Pradesh,105.52,97.8,2021-10-30
Chitrakut,Uttar Pradesh,106.42,98.64,2021-10-30
Deoria,Uttar Pradesh,105.31,97.6,2021-10-30
Etah,Uttar Pradesh,105.63,97.87,2021-10-30
Etawah,Uttar Pradesh,106.2,98.39,2021-10-30
Faizabad,Uttar Pradesh,106.27,98.49,2021-10-30
Farrukkhabad,Uttar Pradesh,106.12,98.35,2021-10-30
Fatehpur,Uttar Pradesh,106.1,98.32,2021-10-30
Firozabad,Uttar Pradesh,105.4,97.66,2021-10-30
Gautam Budh Nagar,Uttar Pradesh,105.63,97.88,2021-10-30
Ghaziabad,Uttar Pradesh,105.56,97.82,2021-10-30
Ghazipur,Uttar Pradesh,107.41,99.54,2021-10-30
Gonda,Uttar Pradesh,105.44,97.74,2021-10-30
Gorakhpur,Uttar Pradesh,105.75,98.0,2021-10-30
Hamirpur,Uttar Pradesh,106.13,98.35,2021-10-30
Hapur,Uttar Pradesh,105.6,97.86,2021-10-30
Hardoi,Uttar Pradesh,105.99,98.23,2021-10-30
Hathras,Uttar Pradesh,105.72,97.94,2021-10-30
Jalaun,Uttar Pradesh,106.04,98.26,2021-10-30
Jaunpur,Uttar Pradesh,106.21,98.44,2021-10-30
Jhansi,Uttar Pradesh,105.3,97.57,2021-10-30
Kannuaj,Uttar Pradesh,106.14,98.36,2021-10-30
Kanpur Rural,Uttar Pradesh,105.77,98.02,2021-10-30
Kanpur Urban,Uttar Pradesh,105.74,97.99,2021-10-30
Kashi Ram Nagar,Uttar Pradesh,106.05,98.25,2021-10-30
Kaushambi,Uttar Pradesh,105.95,98.21,2021-10-30
Kushinagar,Uttar Pradesh,105.85,98.1,2021-10-30
Lakhimpur,Uttar Pradesh,106.59,98.78,2021-10-30
Lalitpur,Uttar Pradesh,106.05,98.26,2021-10-30
Lucknow,Uttar Pradesh,105.56,97.83,2021-10-30
Maharajganj,Uttar Pradesh,106.24,98.45,2021-10-30
Mahoba,Uttar Pradesh,106.49,98.67,2021-10-30
Mainpuri,Uttar Pradesh,105.89,98.11,2021-10-30
Mathura,Uttar Pradesh,105.04,97.32,2021-10-30
Maunathbhanjan,Uttar Pradesh,106.44,98.64,2021-10-30
Meerut,Uttar Pradesh,105.61,97.87,2021-10-30
Mirzapur,Uttar Pradesh,106.46,98.67,2021-10-30
Moradabad,Uttar Pradesh,106.29,98.5,2021-10-30
Muzaffarnagar,Uttar Pradesh,105.53,97.8,2021-10-30
Pilibhit,Uttar Pradesh,106.26,98.47,2021-10-30
Pratapgarh,Uttar Pradesh,106.36,98.59,2021-10-30
Rae Bareli,Uttar Pradesh,106.27,98.48,2021-10-30
Rampur,Uttar Pradesh,105.91,98.14,2021-10-30
Saharanpur,Uttar Pradesh,105.96,98.19,2021-10-30
Sambhal,Uttar Pradesh,106.13,98.35,2021-10-30
Sant Kabir Nagar,Uttar Pradesh,106.14,98.36,2021-10-30
Sant Ravi Nagar,Uttar Pradesh,106.16,98.39,2021-10-30
