City,State,Petrol_Rate,Diesel_Rate,Date
Serchhip,Mizoram,95.29,80.26,2021-11-16
Aizawl,Mizoram,94.5,79.55,2021-11-17
Champhai,Mizoram,96.35,81.15,2021-11-17
Kolasib,Mizoram,92.88,78.16,2021-11-17
Lawngtlai,Mizoram,96.61,81.47,2021-11-17
Lunglei,Mizoram,95.94,80.84,2021-11-17
Mamit,Mizoram,94.76,79.78,2021-11-17
Saiha,Mizoram,97.45,82.2,2021-11-17
Serchhip,Mizoram,95.29,80.26,2021-11-17
Aizawl,Mizoram,94.5,79.55,2021-11-19
Champhai,Mizoram,96.35,81.15,2021-11-19
Kolasib,Mizoram,93.36,78.57,2021-11-19
Lawngtlai,Mizoram,96.61,81.47,2021-11-19
Lunglei,Mizoram,95.94,80.84,2021-11-19
Mamit,Mizoram,94.76,79.78,2021-11-19
Saiha,Mizoram,97.45,82.2,2021-11-19
Serchhip,Mizoram,95.29,80.26,2021-11-19
Aizawl,Mizoram,94.5,79.55,2021-11-23
Champhai,Mizoram,96.35,81.15,2021-11-23
Kolasib,Mizoram,93.58,78.8,2021-11-23
Lawngtlai,Mizoram,96.61,81.47,2021-11-23
Lunglei,Mizoram,95.94,80.84,2021-11-23
Mamit,Mizoram,94.76,79.78,2021-11-23
Saiha,Mizoram,97.45,82.2,2021-11-23
Serchhip,Mizoram,95.29,80.26,2021-11-23
Aizawl,Mizoram,94.5,79.55,2021-11-24
Champhai,Mizoram,96.35,81.15,2021-11-24
Kolasib,Mizoram,93.58,78.8,2021-11-24
Lawngtlai,Mizoram,96.61,81.47,2021-11-24
Lunglei,Mizoram,95.94,80.84,2021-11-24
Mamit,Mizoram,94.76,79.78,2021-11-24
Saiha,Mizoram,97.45,82.2,2021-11-24
Serchhip,Mizoram,95.29,80.26,2021-11-24
Aizawl,Mizoram,94.26,79.33,2021-11-29
Champhai,Mizoram,96.35,81.15,2021-11-29
Kolasib,Mizoram,93.36,78.57,2021-11-29
Lawngtlai,Mizoram,96.61,81.47,2021-11-29
Lunglei,Mizoram,95.94,80.84,2021-11-29
Mamit,Mizoram,94.76,79.78,2021-11-29
Saiha,Mizoram,97.45,82.2,2021-11-29
Serchhip,Mizoram,95.29,80.26,2021-11-29
Aizawl,Mizoram,94.5,79.55,2021-12-01
Champhai,Mizoram,96.35,81.15,2021-12-01
Kolasib,Mizoram,93.58,78.8,2021-12-01
Lawngtlai,Mizoram,96.61,81.47,2021-12-01
Lunglei,Mizoram,96.35,81.28,2021-12-01
Mamit,Mizoram,94.76,79.78,2021-12-01
Saiha,Mizoram,97.45,82.2,2021-12-01
Serchhip,Mizoram,95.21,80.18,2021-12-01
Aizawl,Mizoram,94.5,79.55,2021-12-02
Champhai,Mizoram,96.35,81.15,2021-12-02
Kolasib,Mizoram,93.36,78.57,2021-12-02
Lawngtlai,Mizoram,96.61,81.47,2021-12-02
Lunglei,Mizoram,95.88,80.79,2021-12-02
Mamit,Mizoram,94.76,79.78,2021-12-02
Saiha,Mizoram,97.45,82.2,2021-12-02
Serchhip,Mizoram,95.21,80.18,2021-12-02
Aizawl,Mizoram,94.5,79.55,2021-12-03
Champhai,Mizoram,96.35,81.15,2021-12-03
Kolasib,Mizoram,93.36,78.57,2021-12-03
Lawngtlai,Mizoram,96.61,81.47,2021-12-03
Lunglei,Mizoram,95.88,80.79,2021-12-03
Mamit,Mizoram,94.76,79.78,2021-12-03
Saiha,Mizoram,97.45,82.2,2021-12-03
