City,State,Petrol_Rate,Diesel_Rate,Date
Murshidabad,West Bengal,105.22,90.29,2021-12-06
Nadia,West Bengal,105.21,90.28,2021-12-06
North 24 Parganas,West Bengal,105.32,90.38,2021-12-06
Paschim Bardhaman,West Bengal,105.07,90.15,2021-12-06
Paschim Medinipur,West Bengal,104.82,89.88,2021-12-06
Purba Bardhaman,West Bengal,105.02,90.11,2021-12-06
Purba Medinipur,West Bengal,103.98,89.1,2021-12-06
Purulia,West Bengal,106.27,91.27,2021-12-06
South 24 Parganas,West Bengal,104.68,89.79,2021-12-06
Uttar Dinajpur,West Bengal,105.34,90.4,2021-12-06
Alipurduar,West Bengal,105.93,90.95,2021-12-22
Bankura,West Bengal,105.04,90.13,2021-12-22
Birbhum,West Bengal,105.28,90.35,2021-12-22
Cooch Bihar,West Bengal,106.19,91.19,2021-12-22
Dakshin Dinajpur,West Bengal,104.99,90.07,2021-12-22
Darjeeling,West Bengal,104.62,89.72,2021-12-22
Hooghly,West Bengal,105.02,90.1,2021-12-22
Howrah,West Bengal,105.08,90.16,2021-12-22
Jalpaiguri,West Bengal,104.87,89.96,2021-12-22
Jhargram,West Bengal,105.61,90.62,2021-12-22
Kalimpong,West Bengal,104.61,89.72,2021-12-22
Kolkata,West Bengal,104.67,89.79,2021-12-22
Malda,West Bengal,104.52,89.64,2021-12-22
Murshidabad,West Bengal,105.81,90.84,2021-12-22
Nadia,West Bengal,105.92,90.94,2021-12-22
North 24 Parganas,West Bengal,104.95,90.03,2021-12-22
Paschim Bardhaman,West Bengal,104.93,90.02,2021-12-22
Paschim Medinipur,West Bengal,104.89,89.95,2021-12-22
Purba Bardhaman,West Bengal,105.25,90.32,2021-12-22
Purba Medinipur,West Bengal,104.04,89.15,2021-12-22
Purulia,West Bengal,106.08,91.1,2021-12-22
South 24 Parganas,West Bengal,104.89,89.99,2021-12-22
Uttar Dinajpur,West Bengal,104.95,90.03,2021-12-22
Alipurduar,West Bengal,105.93,90.95,2021-12-29
Bankura,West Bengal,104.95,90.04,2021-12-29
Birbhum,West Bengal,105.08,90.17,2021-12-29
Cooch Bihar,West Bengal,105.51,90.55,2021-12-29
Dakshin Dinajpur,West Bengal,104.99,90.07,2021-12-29
Darjeeling,West Bengal,104.36,89.48,2021-12-29
Hooghly,West Bengal,104.9,90.0,2021-12-29
Howrah,West Bengal,104.68,89.79,2021-12-29
Jalpaiguri,West Bengal,104.36,89.48,2021-12-29
Jhargram,West Bengal,105.41,90.43,2021-12-29
Kalimpong,West Bengal,104.61,89.72,2021-12-29
Kolkata,West Bengal,104.67,89.79,2021-12-29
Malda,West Bengal,105.06,90.14,2021-12-29
Murshidabad,West Bengal,105.81,90.84,2021-12-29
Nadia,West Bengal,105.92,90.94,2021-12-29
North 24 Parganas,West Bengal,104.67,89.79,2021-12-29
Paschim Bardhaman,West Bengal,104.69,89.81,2021-12-29
Paschim Medinipur,West Bengal,105.18,90.22,2021-12-29
Purba Bardhaman,West Bengal,105.03,90.12,2021-12-29
Purba Medinipur,West Bengal,104.84,89.9,2021-12-29
Purulia,West Bengal,105.41,90.48,2021-12-29
South 24 Parganas,West Bengal,104.67,89.79,2021-12-29
Uttar Dinajpur,West Bengal,105.18,90.26,2021-12-29
Alipurduar,West Bengal,105.47,90.52,2022-01-04
Bankura,West Bengal,104.95,90.04,2022-01-04
Birbhum,West Bengal,105.31,90.38,2022-01-04
Cooch Bihar,West Bengal,105.8,90.82,2022-01-04
Dakshin Dinajpur,West Bengal,104.99,90.07,2022-01-04
Darjeeling,West Bengal,104.62,89.72,2022-01-04
Hooghly,West Bengal,105.19,90.26,2022-01-04
Howrah,West Bengal,105.07,90.15,2022-01-04
Jalpaiguri,West Bengal,104.8,89.89,2022-01-04
Jhargram,West Bengal,105.58,90.59,2022-01-04
Kalimpong,West Bengal,104.61,89.72,2022-01-04
Kolkata,West Bengal,104.67,89.79,2022-01-04
Malda,West Bengal,104.58,89.69,2022-01-04
Murshidabad,West Bengal,105.98,91.0,2022-01-04
Nadia,West Bengal,105.21,90.28,2022-01-04
North 24 Parganas,West Bengal,105.27,90.34,2022-01-04
Paschim Bardhaman,West Bengal,104.51,89.63,2022-01-04
Paschim Medinipur,West Bengal,105.36,90.39,2022-01-04
Purba Bardhaman,West Bengal,105.05,90.14,2022-01-04
Purba Medinipur,West Bengal,104.72,89.79,2022-01-04
Purulia,West Bengal,105.53,90.58,2022-01-04
South 24 Parganas,West Bengal,104.94,90.03,2022-01-04
Uttar Dinajpur,West Bengal,105.14,90.21,2022-01-04
