City,State,Petrol_Rate,Diesel_Rate,Date
Dakshin Kannad,Karnataka,112.52,103.47,2021-11-01
Davangere,Karnataka,114.96,105.62,2021-11-01
Dharwad,Karnataka,112.88,103.86,2021-11-01
Gadag,Karnataka,113.46,104.39,2021-11-01
Gulbarga,Karnataka,113.39,104.33,2021-11-01
Hassan,Karnataka,113.15,103.97,2021-11-01
Haveri,Karnataka,114.13,105.0,2021-11-01
Kodagu,Karnataka,114.41,105.12,2021-11-01
Kolar,Karnataka,113.09,104.03,2021-11-01
Koppal,Karnataka,114.4,105.27,2021-11-01
Mandya,Karnataka,113.11,104.05,2021-11-01
Mysore,Karnataka,112.65,103.63,2021-11-01
Raichur,Karnataka,113.84,104.76,2021-11-01
Ramanagara,Karnataka,113.62,104.52,2021-11-01
Shimoga,Karnataka,113.95,104.73,2021-11-01
Tumkur,Karnataka,113.69,104.58,2021-11-01
Udupi,Karnataka,112.77,103.71,2021-11-01
Uttar Kannad,Karnataka,115.61,106.3,2021-11-01
Yadgir,Karnataka,113.62,104.54,2021-11-01
Bagalkot,Karnataka,113.73,0.0,2021-11-04
Bangalore,Karnataka,113.15,0.0,2021-11-04
Bangalore Rural,Karnataka,113.31,0.0,2021-11-04
Belgaum,Karnataka,113.64,0.0,2021-11-04
Bellary,Karnataka,115.0,0.0,2021-11-04
Bidar,Karnataka,113.47,0.0,2021-11-04
Bijapur,Karnataka,112.86,0.0,2021-11-04
Chamrajnagar,Karnataka,113.24,0.0,2021-11-04
Chikkaballapura,Karnataka,113.15,0.0,2021-11-04
Chikmagalur,Karnataka,114.01,0.0,2021-11-04
Chitradurga,Karnataka,114.96,0.0,2021-11-04
Dakshin Kannad,Karnataka,112.52,0.0,2021-11-04
Davangere,Karnataka,114.96,0.0,2021-11-04
Dharwad,Karnataka,112.88,0.0,2021-11-04
Gadag,Karnataka,113.46,0.0,2021-11-04
Gulbarga,Karnataka,113.39,0.0,2021-11-04
Hassan,Karnataka,113.15,0.0,2021-11-04
Haveri,Karnataka,114.13,0.0,2021-11-04
Kodagu,Karnataka,114.41,0.0,2021-11-04
Kolar,Karnataka,113.09,0.0,2021-11-04
Koppal,Karnataka,114.4,0.0,2021-11-04
Mandya,Karnataka,113.11,0.0,2021-11-04
Mysore,Karnataka,112.65,0.0,2021-11-04
Raichur,Karnataka,113.84,0.0,2021-11-04
Ramanagara,Karnataka,113.62,0.0,2021-11-04
Shimoga,Karnataka,113.95,0.0,2021-11-04
Tumkur,Karnataka,113.69,0.0,2021-11-04
