City,State,Petrol_Rate,Diesel_Rate,Date
Anand,Gujarat,105.78,105.55,2021-11-01
Aravalli,Gujarat,106.7,106.46,2021-11-01
Banas Kantha,Gujarat,105.73,105.51,2021-11-01
Bharuch,Gujarat,106.5,106.26,2021-11-01
Bhavnagar,Gujarat,107.55,107.31,2021-11-01
Botad,Gujarat,106.98,106.73,2021-11-01
Chhotaudepur,Gujarat,105.92,105.68,2021-11-01
Dahod,Gujarat,106.49,106.25,2021-11-01
Devbhumi Dwarka,Gujarat,106.29,106.05,2021-11-01
Gandhi Nagar,Gujarat,106.15,105.92,2021-11-01
Gir Somnath,Gujarat,107.71,107.49,2021-11-01
Jamnagar,Gujarat,105.83,105.59,2021-11-01
Junagadh,Gujarat,107.28,107.06,2021-11-01
Kheda,Gujarat,105.73,105.49,2021-11-01
Kutch,Gujarat,106.11,105.87,2021-11-01
Mahisagar,Gujarat,106.69,106.45,2021-11-01
Mehsana,Gujarat,106.04,105.83,2021-11-01
Morbi,Gujarat,106.3,106.08,2021-11-01
Narmada,Gujarat,106.51,106.27,2021-11-01
Navsari,Gujarat,106.06,105.85,2021-11-01
Panch Mahal,Gujarat,105.95,105.71,2021-11-01
Patan,Gujarat,105.97,105.76,2021-11-01
Porbander,Gujarat,106.29,106.05,2021-11-01
Rajkot,Gujarat,105.68,105.47,2021-11-01
Sabar Kantha,Gujarat,106.63,106.39,2021-11-01
Surat,Gujarat,106.17,105.95,2021-11-01
Surendranagar,Gujarat,106.31,106.09,2021-11-01
Tapi,Gujarat,106.53,106.31,2021-11-01
The Dangs,Gujarat,107.31,107.09,2021-11-01
Vadodara,Gujarat,105.58,105.34,2021-11-01
Valsad,Gujarat,106.94,106.72,2021-11-01
Ahmedabad,Gujarat,105.94,0.0,2021-11-04
Amreli,Gujarat,107.51,0.0,2021-11-04
Anand,Gujarat,105.78,0.0,2021-11-04
Aravalli,Gujarat,106.7,0.0,2021-11-04
Banas Kantha,Gujarat,105.73,0.0,2021-11-04
Bharuch,Gujarat,106.5,0.0,2021-11-04
Bhavnagar,Gujarat,107.55,0.0,2021-11-04
Botad,Gujarat,106.98,0.0,2021-11-04
Chhotaudepur,Gujarat,105.92,0.0,2021-11-04
Dahod,Gujarat,106.49,0.0,2021-11-04
Devbhumi Dwarka,Gujarat,106.29,0.0,2021-11-04
Gandhi Nagar,Gujarat,106.15,0.0,2021-11-04
Gir Somnath,Gujarat,107.71,0.0,2021-11-04
Jamnagar,Gujarat,105.83,0.0,2021-11-04
Junagadh,Gujarat,107.28,0.0,2021-11-04
Kheda,Gujarat,105.73,0.0,2021-11-04
Kutch,Gujarat,106.11,0.0,2021-11-04
Mahisagar,Gujarat,106.69,0.0,2021-11-04
Mehsana,Gujarat,106.04,0.0,2021-11-04
Morbi,Gujarat,106.3,0.0,2021-11-04
Narmada,Gujarat,106.51,0.0,2021-11-04
Navsari,Gujarat,106.06,0.0,2021-11-04
Panch Mahal,Gujarat,105.95,0.0,2021-11-04
Patan,Gujarat,105.97,0.0,2021-11-04
Porbander,Gujarat,106.29,0.0,2021-11-04
Rajkot,Gujarat,105.68,0.0,2021-11-04
Sabar Kantha,Gujarat,106.63,0.0,2021-11-04
Surat,Gujarat,106.17,0.0,2021-11-04
Surendranagar,Gujarat,106.31,0.0,2021-11-04
Tapi,Gujarat,106.53,0.0,2021-11-04
The Dangs,Gujarat,107.31,0.0,2021-11-04
Vadodara,Gujarat,105.58,0.0,2021-11-04
Valsad,Gujarat,106.94,0.0,2021-11-04
Ahmedabad,Gujarat,95.13,0.0,2021-11-05
Amreli,Gujarat,96.71,0.0,2021-11-05
Anand,Gujarat,95.19,0.0,2021-11-05
Aravalli,Gujarat,96.17,0.0,2021-11-05
Banas Kantha,Gujarat,95.99,0.0,2021-11-05
Bharuch,Gujarat,95.37,0.0,2021-11-05
Bhavnagar,Gujarat,96.52,0.0,2021-11-05
Botad,Gujarat,96.84,0.0,2021-11-05
Chhotaudepur,Gujarat,95.9,0.0,2021-11-05
Dahod,Gujarat,96.05,0.0,2021-11-05
Devbhumi Dwarka,Gujarat,95.14,0.0,2021-11-05
Gandhi Nagar,Gujarat,95.36,0.0,2021-11-05
Gir Somnath,Gujarat,97.13,0.0,2021-11-05
Jamnagar,Gujarat,95.08,0.0,2021-11-05
Junagadh,Gujarat,96.11,0.0,2021-11-05
Kheda,Gujarat,95.14,0.0,2021-11-05
Kutch,Gujarat,95.44,0.0,2021-11-05
Mahisagar,Gujarat,95.95,0.0,2021-11-05
Mehsana,Gujarat,95.4,0.0,2021-11-05
Morbi,Gujarat,95.5,0.0,2021-11-05
Narmada,Gujarat,95.2,0.0,2021-11-05
Navsari,Gujarat,95.95,0.0,2021-11-05
Panch Mahal,Gujarat,95.32,0.0,2021-11-05
Patan,Gujarat,95.17,0.0,2021-11-05
Porbander,Gujarat,95.67,0.0,2021-11-05
Rajkot,Gujarat,94.89,0.0,2021-11-05
Sabar Kantha,Gujarat,95.84,0.0,2021-11-05
Surat,Gujarat,95.14,0.0,2021-11-05
Surendranagar,Gujarat,95.51,0.0,2021-11-05
Tapi,Gujarat,95.61,0.0,2021-11-05
The Dangs,Gujarat,95.99,0.0,2021-11-05
Vadodara,Gujarat,95.06,0.0,2021-11-05
Valsad,Gujarat,95.81,0.0,2021-11-05
Ahmedabad,Gujarat,95.18,89.17,2021-11-07
Amreli,Gujarat,96.31,90.32,2021-11-07
Anand,Gujarat,94.99,88.97,2021-11-07
Aravalli,Gujarat,96.45,90.44,2021-11-07
Banas Kantha,Gujarat,95.57,89.57,2021-11-07
Bharuch,Gujarat,95.32,89.31,2021-11-07
Bhavnagar,Gujarat,96.76,90.75,2021-11-07
